VisitYear,VisitMonth,VisitMode,AttractionTypeId,Country,Region,Continent,Rating
2016,6,Couples,13,Australia,Australia,Australia & Oceania,3
2016,5,Couples,13,Australia,Australia,Australia & Oceania,2
2016,6,Couples,13,United States,Northern America,America,5
2016,5,Couples,13,India,South Asia,Asia,4
2016,5,Couples,13,Australia,Australia,Australia & Oceania,4
2016,6,Friends,13,United States,Northern America,America,5
2016,6,Friends,13,Singapore,South East Asia,Asia,4
2016,5,Family,13,India,South Asia,Asia,3
2016,6,Couples,13,Australia,Australia,Australia & Oceania,5
2016,6,Couples,13,Lebanon,Middle East,Asia,1
2016,5,Family,13,South Africa,Southern Africa,Africa,4
2016,6,Friends,13,United States,Northern America,America,4
2016,4,Couples,13,United States,Northern America,America,3
2016,5,Couples,13,India,South Asia,Asia,3
2016,5,Family,13,Australia,Australia,Australia & Oceania,5
2016,5,Friends,13,United States,Northern America,America,1
2016,5,Couples,13,New Zealand,Oceania,Australia & Oceania,5
2016,5,Solo,13,United States,Northern America,America,4
2016,6,Friends,13,Singapore,South East Asia,Asia,4
2016,5,Couples,13,Canada,Northern America,America,4
2016,5,Friends,13,Australia,Australia,Australia & Oceania,4
2016,5,Couples,13,Australia,Australia,Australia & Oceania,4
2016,5,Couples,13,Canada,Northern America,America,3
2016,5,Friends,13,Canada,Northern America,America,2
2016,5,Friends,13,Vietnam,South East Asia,Asia,5
2016,5,Family,13,South Africa,Southern Africa,Africa,4
2016,5,Couples,13,Puerto Rico,Caribbean,America,3
2016,5,Couples,13,United States,Northern America,America,5
2016,1,Solo,13,Poland,Central Europe,Europe,3
2016,5,Couples,13,Singapore,South East Asia,Asia,5
2016,5,Friends,13,Malaysia,South East Asia,Asia,5
2016,5,Family,13,Canada,Northern America,America,2
2015,9,Family,13,United Arab Emirates,Middle East,Asia,4
2016,5,Solo,13,Philippines,South East Asia,Asia,5
2016,5,Couples,13,Vietnam,South East Asia,Asia,4
2016,5,Friends,13,Australia,Australia,Australia & Oceania,5
2016,1,Solo,13,Philippines,South East Asia,Asia,4
2016,5,Couples,13,Australia,Australia,Australia & Oceania,5
2016,5,Business,13,United States,Northern America,America,4
2016,5,Couples,13,Indonesia,South East Asia,Asia,4
2016,5,Solo,13,Australia,Australia,Australia & Oceania,3
2016,5,Couples,13,United States,Northern America,America,5
2016,5,Couples,13,United Kingdom,Western Europe,Europe,3
2016,5,Couples,13,Australia,Australia,Australia & Oceania,4
2016,3,Couples,13,United States,Northern America,America,3
2016,5,Friends,13,Canada,Northern America,America,5
2016,5,Couples,13,Norway,Northern Europe,Europe,3
2016,4,Couples,13,Australia,Australia,Australia & Oceania,5
2016,5,Couples,13,United Kingdom,Western Europe,Europe,4
2016,5,Couples,13,Australia,Australia,Australia & Oceania,4
2016,5,Friends,13,Indonesia,South East Asia,Asia,5
2016,4,Couples,13,Australia,Australia,Australia & Oceania,3
2016,5,Couples,13,Australia,Australia,Australia & Oceania,3
2016,5,Family,13,Australia,Australia,Australia & Oceania,4
2016,5,Solo,13,United States,Northern America,America,3
2016,4,Friends,13,India,South Asia,Asia,5
2016,5,Couples,13,Malaysia,South East Asia,Asia,4
2016,5,Couples,13,United States,Northern America,America,5
2016,5,Family,13,Australia,Australia,Australia & Oceania,5
2016,5,Friends,13,Canada,Northern America,America,5
2016,5,Couples,13,Australia,Australia,Australia & Oceania,1
2016,5,Couples,13,Canada,Northern America,America,2
2016,5,Couples,13,Australia,Australia,Australia & Oceania,4
2016,5,Solo,13,India,South Asia,Asia,5
2016,5,Couples,13,United States,Northern America,America,2
2016,4,Solo,13,Australia,Australia,Australia & Oceania,5
2016,4,Friends,13,Serbia,Central Europe,Europe,2
2016,5,Family,13,United States,Northern America,America,4
2016,4,Solo,13,Australia,Australia,Australia & Oceania,3
2015,9,Couples,13,United Kingdom,Western Europe,Europe,5
2016,4,Couples,13,United Kingdom,Western Europe,Europe,3
2016,5,Family,13,United States,Northern America,America,2
2015,11,Couples,13,United States,Northern America,America,3
2016,5,Couples,13,Australia,Australia,Australia & Oceania,5
2016,4,Couples,13,Australia,Australia,Australia & Oceania,5
2016,4,Couples,13,Japan,East Asia,Asia,3
2016,5,Solo,13,Indonesia,South East Asia,Asia,4
2016,1,Friends,13,Canada,Northern America,America,4
2016,5,Couples,13,Canada,Northern America,America,4
2016,5,Couples,13,Australia,Australia,Australia & Oceania,5
2016,4,Couples,13,Australia,Australia,Australia & Oceania,4
2016,5,Friends,13,United Kingdom,Western Europe,Europe,3
2016,4,Couples,13,Australia,Australia,Australia & Oceania,3
2016,5,Solo,13,India,South Asia,Asia,5
2016,5,Couples,13,Vietnam,South East Asia,Asia,4
2016,1,Couples,13,India,South Asia,Asia,5
2016,5,Couples,13,Malaysia,South East Asia,Asia,3
2016,3,Solo,13,Singapore,South East Asia,Asia,4
2016,3,Solo,13,Australia,Australia,Australia & Oceania,5
2016,5,Family,13,United States,Northern America,America,4
2016,5,Couples,13,Australia,Australia,Australia & Oceania,3
2016,5,Couples,13,Australia,Australia,Australia & Oceania,4
2016,4,Couples,13,New Zealand,Oceania,Australia & Oceania,4
2016,4,Solo,13,United States,Northern America,America,1
2016,4,Family,13,United States,Northern America,America,3
2016,4,Couples,13,United States,Northern America,America,4
2016,4,Couples,13,Canada,Northern America,America,3
2016,4,Friends,13,Australia,Australia,Australia & Oceania,3
2016,4,Couples,13,Singapore,South East Asia,Asia,5
2016,4,Couples,13,India,South Asia,Asia,4
2016,4,Couples,13,Australia,Australia,Australia & Oceania,5
2015,9,Couples,13,India,South Asia,Asia,4
2016,4,Couples,13,United States,Northern America,America,5
2016,4,Family,13,Canada,Northern America,America,4
2016,4,Friends,13,Australia,Australia,Australia & Oceania,4
2016,4,Friends,13,Malaysia,South East Asia,Asia,5
2016,4,Solo,13,United States,Northern America,America,4
2016,4,Friends,13,India,South Asia,Asia,4
2016,4,Family,13,Canada,Northern America,America,4
2016,4,Couples,13,Australia,Australia,Australia & Oceania,4
2016,4,Friends,13,United States,Northern America,America,2
2016,4,Friends,13,New Zealand,Oceania,Australia & Oceania,3
2016,4,Couples,13,Philippines,South East Asia,Asia,4
2016,3,Friends,13,Australia,Australia,Australia & Oceania,5
2016,1,Family,13,Australia,Australia,Australia & Oceania,2
2016,4,Couples,13,Australia,Australia,Australia & Oceania,5
2016,4,Couples,13,Singapore,South East Asia,Asia,5
2015,8,Solo,13,Norway,Northern Europe,Europe,4
2016,4,Friends,13,Jamaica,Caribbean,America,3
2015,8,Friends,13,Cambodia,South East Asia,Asia,4
2016,3,Family,13,South Korea,East Asia,Asia,4
2016,4,Couples,13,United Kingdom,Western Europe,Europe,3
2016,4,Couples,13,Indonesia,South East Asia,Asia,4
2016,1,Couples,13,United States,Northern America,America,5
2016,4,Family,13,Australia,Australia,Australia & Oceania,5
2016,4,Couples,13,United Kingdom,Western Europe,Europe,5
2016,4,Family,13,United States,Northern America,America,3
2016,3,Family,13,United Arab Emirates,Middle East,Asia,5
2016,4,Couples,13,Australia,Australia,Australia & Oceania,2
2016,2,Couples,13,Malaysia,South East Asia,Asia,5
2016,4,Family,13,India,South Asia,Asia,5
2016,4,Friends,13,Singapore,South East Asia,Asia,4
2016,2,Solo,13,Australia,Australia,Australia & Oceania,4
2015,5,Solo,13,New Zealand,Oceania,Australia & Oceania,3
2016,4,Family,13,Australia,Australia,Australia & Oceania,5
2016,4,Couples,13,United Kingdom,Western Europe,Europe,3
2016,4,Family,13,United States,Northern America,America,3
2016,4,Couples,13,Estonia,Central Europe,Europe,5
2015,6,Couples,13,Taiwan,East Asia,Asia,4
2016,4,Solo,13,Thailand,South East Asia,Asia,3
2016,4,Friends,13,China,East Asia,Asia,3
2016,4,Couples,13,Australia,Australia,Australia & Oceania,5
2015,5,Couples,13,Saudi Arabia,Middle East,Asia,5
2016,4,Couples,13,United States,Northern America,America,5
2016,4,Couples,13,Australia,Australia,Australia & Oceania,4
2016,2,Friends,13,United States,Northern America,America,4
2016,3,Couples,13,Canada,Northern America,America,5
2016,4,Family,13,Singapore,South East Asia,Asia,4
2016,3,Couples,13,United States,Northern America,America,5
2016,4,Couples,13,Australia,Australia,Australia & Oceania,5
2016,4,Couples,13,Australia,Australia,Australia & Oceania,4
2016,4,Couples,13,South Africa,Southern Africa,Africa,4
2016,4,Couples,13,Canada,Northern America,America,2
2016,3,Couples,13,Australia,Australia,Australia & Oceania,5
2016,4,Business,13,Australia,Australia,Australia & Oceania,5
2016,3,Friends,13,United Arab Emirates,Middle East,Asia,5
2016,3,Couples,13,Australia,Australia,Australia & Oceania,5
2016,3,Couples,13,Austria,Central Europe,Europe,4
2016,3,Family,13,Canada,Northern America,America,4
2016,3,Family,13,Canada,Northern America,America,3
2016,2,Couples,13,United States,Northern America,America,2
2016,3,Solo,13,United States,Northern America,America,2
2016,3,Friends,13,United States,Northern America,America,4
2016,4,Couples,13,Indonesia,South East Asia,Asia,4
2016,3,Solo,13,Ireland,Western Europe,Europe,5
2016,2,Couples,13,United States,Northern America,America,5
2016,3,Family,13,Indonesia,South East Asia,Asia,4
2016,2,Solo,13,Canada,Northern America,America,4
2016,3,Couples,13,Singapore,South East Asia,Asia,5
2016,3,Family,13,South Africa,Southern Africa,Africa,5
2016,3,Friends,13,Australia,Australia,Australia & Oceania,4
2016,3,Family,13,Canada,Northern America,America,3
2016,3,Family,13,India,South Asia,Asia,5
2015,8,Solo,13,United States,Northern America,America,5
2016,3,Solo,13,Singapore,South East Asia,Asia,5
2016,3,Couples,13,Canada,Northern America,America,4
2016,3,Couples,13,Australia,Australia,Australia & Oceania,3
2016,3,Family,13,Australia,Australia,Australia & Oceania,3
2016,3,Couples,13,United Kingdom,Western Europe,Europe,5
2016,3,Friends,13,United States,Northern America,America,5
2016,3,Couples,13,United States,Northern America,America,4
2016,3,Couples,13,Australia,Australia,Australia & Oceania,2
2016,3,Friends,13,Canada,Northern America,America,5
2016,3,Friends,13,Canada,Northern America,America,5
2016,2,Friends,13,Indonesia,South East Asia,Asia,5
2016,3,Family,13,United States,Northern America,America,3
2016,3,Friends,13,India,South Asia,Asia,5
2016,3,Couples,13,Singapore,South East Asia,Asia,4
2016,3,Couples,13,Canada,Northern America,America,3
2016,3,Couples,13,United States,Northern America,America,5
2016,3,Friends,13,United States,Northern America,America,5
2016,3,Friends,13,Australia,Australia,Australia & Oceania,4
2016,3,Couples,13,Singapore,South East Asia,Asia,4
2015,10,Couples,13,Canada,Northern America,America,5
2015,9,Solo,13,China,East Asia,Asia,5
2016,2,Family,13,Australia,Australia,Australia & Oceania,1
2016,3,Friends,13,Portugal,Southern Europe,Europe,3
2016,3,Couples,13,Canada,Northern America,America,5
2016,2,Couples,13,Spain,Southern Europe,Europe,3
2016,3,Couples,13,Germany,Central Europe,Europe,5
2016,2,Business,13,New Zealand,Oceania,Australia & Oceania,5
2016,3,Couples,13,Canada,Northern America,America,5
2016,3,Solo,13,Australia,Australia,Australia & Oceania,1
2016,2,Couples,13,Australia,Australia,Australia & Oceania,3
2015,5,Couples,13,India,South Asia,Asia,4
2016,3,Solo,13,Indonesia,South East Asia,Asia,4
2016,3,Solo,13,Singapore,South East Asia,Asia,5
2016,2,Couples,13,India,South Asia,Asia,5
2016,3,Friends,13,Australia,Australia,Australia & Oceania,4
2016,3,Couples,13,Singapore,South East Asia,Asia,4
2016,1,Friends,13,Singapore,South East Asia,Asia,4
2016,3,Couples,13,France,Western Europe,Europe,4
2016,3,Couples,13,Australia,Australia,Australia & Oceania,2
2016,3,Solo,13,Netherlands,Western Europe,Europe,5
2016,3,Couples,13,Sri Lanka,South Asia,Asia,4
2016,3,Business,13,Australia,Australia,Australia & Oceania,4
2016,3,Couples,13,Australia,Australia,Australia & Oceania,2
2016,2,Friends,13,Lebanon,Middle East,Asia,4
2015,12,Couples,13,India,South Asia,Asia,4
2016,3,Friends,13,Switzerland,Central Europe,Europe,4
2016,3,Family,13,United Kingdom,Western Europe,Europe,3
2016,3,Couples,13,United States,Northern America,America,3
2015,6,Friends,13,New Zealand,Oceania,Australia & Oceania,4
2015,12,Couples,13,South Africa,Southern Africa,Africa,3
2016,2,Couples,13,Malaysia,South East Asia,Asia,4
2015,8,Friends,13,United States,Northern America,America,5
2016,3,Family,13,Denmark,Northern Europe,Europe,3
2016,2,Couples,13,Canada,Northern America,America,3
2016,2,Family,13,New Zealand,Oceania,Australia & Oceania,2
2016,2,Couples,13,Netherlands,Western Europe,Europe,3
2016,2,Couples,13,Canada,Northern America,America,4
2015,6,Couples,13,India,South Asia,Asia,4
2016,2,Couples,13,Indonesia,South East Asia,Asia,3
2016,2,Family,13,United States,Northern America,America,4
2016,2,Friends,13,Australia,Australia,Australia & Oceania,2
2016,2,Couples,13,Singapore,South East Asia,Asia,3
2015,4,Friends,13,Indonesia,South East Asia,Asia,4
2016,2,Couples,13,Australia,Australia,Australia & Oceania,3
2016,2,Couples,13,India,South Asia,Asia,4
2016,2,Couples,13,Singapore,South East Asia,Asia,5
2016,2,Couples,13,Australia,Australia,Australia & Oceania,3
2016,2,Friends,13,United States,Northern America,America,3
2016,1,Friends,13,Australia,Australia,Australia & Oceania,3
2016,2,Family,13,Netherlands,Western Europe,Europe,2
2016,2,Couples,13,United Kingdom,Western Europe,Europe,3
2016,2,Couples,13,Thailand,South East Asia,Asia,3
2016,2,Couples,13,China,East Asia,Asia,4
2016,2,Family,13,United Arab Emirates,Middle East,Asia,5
2016,2,Couples,13,United States,Northern America,America,4
2015,8,Family,13,New Zealand,Oceania,Australia & Oceania,3
2016,2,Couples,13,Canada,Northern America,America,3
2016,1,Couples,13,Japan,East Asia,Asia,5
2015,10,Couples,13,Germany,Central Europe,Europe,4
2016,2,Couples,13,United Kingdom,Western Europe,Europe,5
2016,1,Family,13,United States,Northern America,America,4
2015,12,Friends,13,Singapore,South East Asia,Asia,2
2016,2,Family,13,Australia,Australia,Australia & Oceania,4
2016,2,Solo,13,Australia,Australia,Australia & Oceania,3
2016,1,Friends,13,United States,Northern America,America,5
2016,2,Couples,13,Canada,Northern America,America,3
2016,2,Solo,13,Denmark,Northern Europe,Europe,2
2016,2,Couples,13,United Kingdom,Western Europe,Europe,3
2016,1,Couples,13,United Arab Emirates,Middle East,Asia,5
2016,2,Couples,13,United States,Northern America,America,4
2016,2,Family,13,Singapore,South East Asia,Asia,5
2016,2,Couples,13,Netherlands,Western Europe,Europe,3
2016,1,Couples,13,India,South Asia,Asia,4
2015,12,Family,13,Brunei Darussalam,South East Asia,Asia,5
2016,1,Couples,13,United States,Northern America,America,3
2016,2,Couples,13,Australia,Australia,Australia & Oceania,3
2016,2,Couples,13,Australia,Australia,Australia & Oceania,4
2015,7,Friends,13,Indonesia,South East Asia,Asia,4
2016,2,Friends,13,New Zealand,Oceania,Australia & Oceania,2
2016,2,Couples,13,Australia,Australia,Australia & Oceania,3
2016,2,Friends,13,United States,Northern America,America,4
2016,2,Friends,13,Malaysia,South East Asia,Asia,5
2016,1,Couples,13,India,South Asia,Asia,5
2016,1,Couples,13,Turkey,Middle East,Asia,4
2015,12,Couples,13,India,South Asia,Asia,4
2016,1,Couples,13,Canada,Northern America,America,2
2016,1,Couples,13,United States,Northern America,America,3
2016,1,Friends,13,United Kingdom,Western Europe,Europe,4
2016,1,Couples,13,Indonesia,South East Asia,Asia,3
2016,1,Family,13,United States,Northern America,America,5
2015,12,Couples,13,Australia,Australia,Australia & Oceania,5
2016,1,Couples,13,United Kingdom,Western Europe,Europe,4
2016,1,Couples,13,United States,Northern America,America,3
2016,1,Couples,13,Australia,Australia,Australia & Oceania,2
2016,1,Family,13,United States,Northern America,America,4
2016,1,Friends,13,Canada,Northern America,America,4
2016,1,Family,13,Australia,Australia,Australia & Oceania,4
2016,1,Family,13,Oman,Middle East,Asia,5
2016,1,Couples,13,Australia,Australia,Australia & Oceania,5
2015,12,Friends,13,United States,Northern America,America,3
2016,1,Friends,13,Australia,Australia,Australia & Oceania,4
2015,2,Couples,13,Australia,Australia,Australia & Oceania,3
2015,12,Couples,13,United Kingdom,Western Europe,Europe,3
2016,1,Friends,13,Indonesia,South East Asia,Asia,5
2016,1,Friends,13,Indonesia,South East Asia,Asia,5
2016,1,Family,13,Canada,Northern America,America,4
2016,1,Family,13,Australia,Australia,Australia & Oceania,2
2016,1,Solo,13,United States,Northern America,America,4
2016,1,Couples,13,Australia,Australia,Australia & Oceania,4
2016,1,Couples,13,United Kingdom,Western Europe,Europe,5
2015,12,Family,13,Canada,Northern America,America,4
2016,1,Solo,13,Canada,Northern America,America,4
2016,1,Couples,13,Indonesia,South East Asia,Asia,5
2016,1,Couples,13,United States,Northern America,America,4
2015,12,Couples,13,Australia,Australia,Australia & Oceania,3
2015,10,Friends,13,Canada,Northern America,America,5
